,키,몸무게,연간 음주 빈도,한번 섭취시 음주량,일반담배 하루 흡연량,격렬한 신체활동 일수,중증도 신체활동 일수,걷기 실천 일수,주간 아침식사 일수,체형(5단계)
6443,161.0,50.0,1,0,0,0,3,3,3,2
6444,158.0,55.0,0,0,0,0,0,2,3,3
6445,168.0,70.0,5,4,0,2,0,7,3,4
6447,163.0,47.0,4,2,0,0,3,6,3,2
6448,161.0,60.0,0,0,0,0,0,7,3,4
6449,172.0,63.0,4,2,0,2,0,7,3,2
6450,158.0,44.0,0,0,0,1,2,3,0,3
6451,163.0,55.0,1,0,0,0,0,4,3,4
6452,156.0,54.0,5,2,0,0,0,2,3,4
6453,164.0,61.0,4,3,0,0,0,7,1,4
6454,152.0,45.0,0,0,0,0,5,7,3,2
6455,172.0,65.0,4,1,0,0,7,1,3,3
6456,175.0,57.0,5,1,0,1,0,4,1,1
6457,160.0,53.0,4,2,0,0,3,7,3,4
6458,168.0,60.0,4,4,7,0,0,3,0,3
6459,167.0,68.0,3,1,0,1,1,7,0,3
6460,166.0,70.0,2,1,0,2,0,7,0,5
6461,159.0,74.0,4,2,0,5,0,7,3,3
6462,154.0,51.0,1,0,0,0,0,3,3,3
6463,162.0,72.0,1,0,0,0,0,6,3,4
6464,169.0,63.0,5,1,0,0,2,7,3,4
6465,161.0,45.0,3,3,0,2,3,3,0,2
6466,153.0,61.0,2,4,0,0,0,7,3,4
6467,172.0,80.0,3,3,0,0,0,7,0,4
6468,157.0,52.0,4,1,0,3,2,7,3,3
6469,160.0,67.0,5,2,0,0,0,7,3,4
6470,162.0,75.0,0,0,0,0,0,7,3,5
6471,155.0,55.0,2,1,0,0,1,4,3,4
6472,179.0,68.0,4,4,3,0,0,7,3,2
6473,164.0,57.0,4,4,0,0,0,3,2,4
6474,158.0,64.0,2,1,0,1,1,2,0,4
6475,181.0,90.0,6,2,15,2,1,7,0,4
6476,163.0,57.0,2,2,0,5,5,7,3,3
6477,172.0,120.0,4,4,0,3,3,3,3,5
6478,172.0,65.0,5,2,20,0,0,7,3,3
6479,160.0,62.0,0,0,0,0,0,2,3,3
6480,162.0,66.0,1,0,0,3,3,0,3,3
6481,174.0,65.0,2,1,13,0,7,7,0,2
6482,165.0,60.0,5,4,0,2,0,7,0,3
6483,154.0,62.0,2,2,0,2,2,7,0,4
6484,173.0,58.0,4,3,0,3,0,5,0,3
6485,160.0,60.0,2,1,0,1,7,7,1,4
6488,162.0,58.0,5,2,0,2,2,7,0,3
6490,171.0,70.0,4,4,0,2,2,4,0,4
6491,165.0,70.0,2,2,0,2,0,7,0,4
6492,180.0,70.0,4,1,0,0,4,7,0,3
6494,173.0,72.0,4,3,0,4,3,7,0,4
6495,157.0,52.0,3,4,0,1,0,4,0,3
6496,180.0,73.0,3,4,8,0,4,7,0,3
6497,172.0,83.0,5,4,10,1,0,7,1,4
6498,161.0,59.0,3,2,0,3,3,4,3,3
6499,163.0,78.0,5,4,0,3,3,7,0,5
6500,173.0,100.0,2,1,0,0,3,7,0,5
6501,168.0,73.0,3,1,30,0,3,0,3,3
6502,179.0,85.0,5,4,15,0,0,7,0,4
6503,161.0,65.0,1,0,0,0,0,7,0,4
6504,176.0,77.0,5,4,0,0,0,7,0,3
6505,155.0,50.0,5,2,0,0,0,5,0,3
6506,163.0,54.0,2,1,0,3,3,5,3,4
6508,172.0,90.0,5,1,0,5,0,7,0,4
6509,158.0,62.0,4,1,0,0,7,7,1,3
6510,177.0,69.0,4,3,0,3,7,7,3,3
6511,174.0,62.0,3,2,0,0,0,3,2,1
6512,160.0,54.0,3,1,0,0,0,5,2,3
6513,165.0,48.0,3,1,0,0,0,2,1,2
6514,170.0,88.0,3,1,10,0,0,1,1,5
6515,178.0,83.0,4,2,0,2,0,2,1,4
6516,186.0,90.0,5,4,0,5,4,4,1,4
6517,163.0,53.0,5,1,0,0,2,3,3,3
6518,159.0,75.0,3,2,0,0,3,4,3,4
6521,172.0,73.0,0,0,15,0,0,7,0,4
6522,162.0,57.0,1,0,0,0,0,2,3,3
6523,165.0,59.0,4,1,0,3,0,7,0,4
6524,163.0,67.0,3,2,0,0,5,7,0,3
6525,160.0,55.0,3,2,0,1,0,6,0,3
6526,182.0,85.0,4,1,0,4,0,6,3,3
6527,145.0,60.0,0,0,0,0,0,7,3,4
6528,159.0,56.0,2,1,0,0,0,7,3,3
6529,171.0,65.0,4,2,0,0,0,2,2,3
6530,170.0,70.0,2,2,0,0,0,5,2,3
6531,162.0,65.0,0,0,0,0,3,3,3,4
6532,175.0,70.0,1,0,0,0,0,0,3,3
6533,158.0,49.0,0,0,0,0,0,7,3,2
6534,172.0,80.0,3,3,0,0,0,7,3,4
6535,173.0,67.0,0,0,0,0,0,7,3,3
6536,155.0,56.0,4,1,0,0,0,7,3,3
6537,170.0,68.0,3,4,0,2,2,7,0,3
6538,158.0,50.0,4,3,0,2,2,2,0,3
6539,163.0,60.0,0,0,0,0,5,7,3,3
6540,150.0,58.0,0,0,0,0,0,7,3,3
6541,162.0,52.0,2,2,0,0,0,7,3,3
6542,158.0,53.0,6,3,0,4,1,5,0,3
6543,174.0,66.0,5,2,0,0,0,6,1,3
6545,170.0,65.0,3,1,0,0,5,7,3,3
6546,160.0,47.0,4,3,0,0,0,4,0,2
6547,159.0,62.0,0,0,0,0,0,7,3,3
6548,178.0,80.0,4,3,0,2,0,5,3,4
6549,162.5,52.0,4,4,0,4,0,4,3,3
6550,157.0,51.0,0,0,0,0,0,5,3,3
6551,165.0,59.0,3,2,0,0,0,5,3,2
6552,166.0,53.0,4,1,0,0,2,5,2,3
6553,169.0,65.0,5,3,0,0,0,7,0,3
6554,160.0,43.0,4,3,0,2,0,7,0,2
6555,155.0,51.0,1,0,0,0,0,7,2,3
6557,160.0,56.0,4,2,0,0,0,7,3,3
6558,175.0,81.0,1,0,0,0,2,4,3,3
6559,155.0,57.0,1,0,0,0,3,7,3,4
6560,174.0,75.0,3,1,0,0,0,7,3,4
6561,165.0,65.0,4,2,0,0,0,7,0,4
6562,167.0,53.0,5,1,0,0,0,7,0,3
6564,181.0,68.0,4,4,15,0,1,7,0,2
6565,174.0,67.0,4,4,0,0,3,5,3,2
6566,161.0,56.0,1,0,0,0,4,0,3,3
6567,163.0,62.0,4,1,0,0,0,6,2,4
6568,165.0,67.0,5,3,0,0,0,7,3,4
6569,152.0,56.0,2,1,0,0,0,7,3,4
6570,158.0,57.0,1,0,0,0,0,4,3,3
6571,163.0,50.0,1,0,0,0,0,2,0,3
6572,180.0,96.0,1,0,0,7,0,7,3,4
6573,158.0,47.0,4,2,0,0,0,7,3,3
6574,173.0,80.0,5,1,0,0,0,1,2,4
6575,160.0,52.0,3,1,0,0,0,1,2,3
6576,163.0,65.0,3,1,0,0,0,2,3,4
6577,162.0,63.0,1,0,0,0,0,7,3,3
6578,166.0,56.0,5,2,0,1,0,7,1,3
6579,160.0,60.0,2,1,0,0,0,7,3,3
6580,176.0,78.0,5,2,10,0,0,5,3,3
6581,167.0,51.0,5,1,0,1,0,1,0,2
6582,170.0,60.0,5,1,0,0,0,2,0,3
6583,158.0,50.0,2,1,0,0,0,2,1,3
6584,170.0,65.0,2,1,0,1,0,7,3,3
6585,176.0,62.0,4,3,0,4,4,7,0,2
6586,165.0,58.0,1,0,0,0,0,7,0,3
6587,170.0,56.0,3,2,0,0,0,5,0,3
6588,172.0,71.0,1,0,0,0,3,7,3,3
6589,162.0,66.0,0,0,0,0,0,4,3,4
6590,154.0,53.0,1,0,0,0,1,7,3,3
6591,175.0,64.0,3,1,0,2,0,7,3,2
6592,163.0,52.0,2,1,0,0,4,7,0,3
6593,177.0,97.0,2,2,10,0,2,7,2,4
6594,164.0,58.0,4,3,0,3,0,7,0,3
6595,176.0,88.0,5,3,10,0,5,7,3,4
6596,161.0,53.0,6,1,0,0,0,7,0,3
6597,172.0,51.0,3,2,0,5,2,7,0,2
6598,162.0,50.0,4,2,0,2,2,7,3,3
6599,180.0,66.0,4,2,0,1,2,7,0,3
6600,168.0,62.0,2,2,0,0,0,7,3,3
6601,158.0,58.0,1,0,0,0,0,7,3,3
6602,155.0,58.0,4,1,0,0,0,7,0,3
6603,150.0,43.0,0,0,0,0,0,7,3,3
6604,170.0,54.0,3,4,4,2,4,7,0,2
6605,150.0,62.0,0,0,0,0,0,7,3,3
6606,169.0,65.0,4,2,20,0,0,7,3,3
6607,172.0,78.0,0,0,20,7,7,7,0,4
6608,172.0,65.0,0,0,0,0,7,7,3,2
6609,172.0,60.0,4,3,0,0,7,7,3,2
6610,162.0,80.0,2,3,0,0,3,2,3,5
6613,156.0,53.0,4,2,0,0,2,7,0,4
6615,180.0,90.0,5,2,20,0,5,7,3,4
6616,158.0,53.0,5,3,0,0,2,7,3,3
6617,168.0,61.0,5,3,10,0,7,7,0,2
6618,156.0,54.0,2,1,0,0,2,7,3,3
6619,159.0,63.0,0,0,0,0,5,5,3,4
6621,167.0,70.0,6,1,0,0,3,7,0,3
6622,150.0,50.0,2,1,0,4,4,7,3,3
6623,174.0,73.0,2,2,0,1,7,7,0,3
6624,150.0,50.0,3,1,0,0,0,7,3,3
6625,172.0,73.0,5,3,0,3,3,7,3,3
6626,156.0,49.0,5,4,0,0,5,7,0,3
6627,162.0,71.0,2,1,0,2,2,7,3,4
6628,169.0,78.0,6,4,0,7,3,7,3,4
6629,153.0,62.0,1,0,0,0,0,7,3,4
6630,159.0,59.0,0,0,0,7,7,7,3,3
6631,181.0,82.0,2,2,0,2,1,7,3,3
6632,164.0,55.0,3,1,0,2,7,7,3,3
6633,172.0,71.0,6,1,0,1,1,7,0,4
6634,164.0,68.0,2,2,0,2,0,6,3,4
6635,157.0,51.0,2,1,0,1,2,2,3,3
6636,163.0,55.0,5,2,20,0,0,1,3,3
6637,162.0,54.0,4,2,0,0,0,7,0,3
6639,160.0,53.0,0,0,0,4,0,7,0,3
6640,179.0,89.0,4,2,0,3,3,7,0,4
6642,160.0,62.0,0,0,0,0,0,5,3,3
6644,166.0,75.0,1,0,0,0,1,5,0,4
6645,165.0,64.0,4,2,0,0,1,7,3,3
6646,150.0,53.0,0,0,0,0,5,7,3,2
6647,155.0,58.0,0,0,0,0,5,7,3,3
6648,155.0,47.0,2,1,0,0,0,7,3,3
6649,162.0,54.0,4,4,0,4,4,7,0,3
6650,157.0,45.0,0,0,0,0,5,7,3,2
6651,174.0,68.0,0,0,0,0,0,7,3,3
6652,168.0,60.0,4,2,0,0,2,7,0,3
6653,154.0,60.0,3,1,0,0,3,7,3,3
6654,169.0,88.0,3,3,0,2,3,7,3,4
6655,168.0,60.0,2,1,0,0,6,7,1,3
6656,156.0,56.0,0,0,0,0,5,3,3,4
6657,165.0,61.5,3,2,0,0,6,7,3,3
6658,156.0,52.0,0,0,0,0,0,6,3,3
6659,178.0,78.0,3,2,0,0,0,7,3,3
6660,170.0,65.0,1,0,0,0,0,3,3,3
6661,148.0,54.5,0,0,0,0,0,4,3,4
6662,152.0,62.0,5,1,0,0,0,4,3,4
6663,174.0,68.0,4,4,0,1,0,7,3,3
6664,172.0,63.0,2,1,0,1,0,6,2,3
6665,167.0,55.0,1,0,0,0,0,3,0,3
6666,178.0,64.0,4,2,0,3,3,7,3,1
6667,167.0,64.0,3,1,0,0,0,7,3,3
6668,162.0,48.0,4,2,0,0,0,5,3,2
6670,168.0,65.0,2,1,0,0,7,7,3,3
6671,158.0,60.0,0,0,0,0,0,5,0,4
6672,173.0,71.0,1,0,0,0,0,7,3,3
6673,161.0,68.0,0,0,0,0,4,2,3,4
6674,172.0,70.0,4,3,20,0,0,3,3,3
6675,170.0,56.0,6,4,0,0,0,0,3,3
6676,182.0,82.0,3,2,0,0,0,6,0,5
6677,160.0,49.0,0,0,0,0,0,7,3,1
6678,158.0,45.0,0,0,0,0,0,7,3,2
6679,157.0,56.0,2,1,0,0,3,5,3,3
6680,167.0,85.0,4,4,0,0,0,5,3,4
6681,163.0,70.0,3,1,0,0,0,7,3,4
6682,171.0,76.0,1,0,0,0,0,3,3,4
6683,155.0,55.0,0,0,0,0,0,3,3,4
6684,160.0,50.0,4,2,0,0,0,1,0,3
6685,169.0,63.0,4,2,5,0,1,7,0,3
6686,160.0,58.0,2,1,0,0,2,6,3,3
6687,162.0,55.0,4,4,0,2,3,7,0,3
6688,163.0,55.0,1,0,0,0,5,7,1,3
6689,159.0,53.0,0,0,0,0,0,3,2,4
6690,170.0,72.0,4,4,0,0,0,2,0,3
6691,161.0,52.0,5,4,0,3,3,6,1,3
6692,155.0,53.0,2,1,0,0,2,4,3,3
6693,177.0,71.0,1,0,0,0,7,7,3,3
6694,161.0,53.0,1,0,0,0,0,5,0,3
6695,180.0,89.0,5,3,0,0,0,2,0,4
6696,152.0,57.0,2,1,0,0,0,7,3,4
6697,159.0,53.0,2,1,0,0,0,7,3,3
6698,170.0,103.0,4,4,0,0,1,5,3,5
6700,170.0,88.0,3,2,0,0,3,7,2,4
6701,178.0,79.0,4,2,10,0,7,7,0,3
6702,170.0,66.0,4,2,0,0,0,7,3,4
6703,164.0,50.0,1,0,0,0,0,7,3,2
6704,174.0,75.0,6,4,20,1,3,7,3,3
6705,161.0,78.0,2,1,0,0,0,2,3,5
6706,165.0,67.0,4,3,13,0,0,3,3,3
6707,171.0,71.0,3,3,0,0,4,7,3,3
6708,176.0,88.0,4,2,0,2,2,7,2,4
6709,160.0,50.0,2,1,0,0,0,7,3,3
6710,176.0,70.0,3,3,0,0,6,6,3,3
6711,164.0,63.0,3,2,0,0,0,7,0,4
6712,177.0,70.0,6,2,0,0,0,7,0,3
6713,167.0,73.0,2,1,20,0,3,7,3,3
6714,167.0,60.0,3,1,0,0,1,4,0,3
6715,167.0,73.0,1,0,0,0,0,7,3,4
6716,175.0,69.0,3,2,10,0,5,5,0,3
6717,146.0,50.0,5,2,0,0,3,4,3,3
6718,175.0,73.0,3,3,0,0,3,5,1,4
6719,160.0,51.0,5,2,0,0,0,7,3,4
6720,154.0,68.0,2,2,0,0,0,4,3,4
6721,160.0,82.0,3,1,0,0,0,0,3,5
6722,149.0,40.0,0,0,0,0,0,0,3,1
6723,158.0,58.0,3,2,0,0,0,7,3,4
6724,176.0,80.0,4,4,0,6,0,7,3,4
6725,187.0,80.0,6,4,0,0,0,7,2,3
6726,156.0,51.0,2,2,0,0,0,3,0,3
6727,161.0,49.0,4,2,0,0,0,0,1,2
6729,161.0,51.0,5,4,0,0,2,7,2,3
6731,159.0,56.0,2,1,0,0,0,7,2,3
6733,164.0,58.0,3,2,0,0,0,5,0,3
6734,168.0,80.0,0,0,10,0,0,4,0,4
6735,143.0,43.0,0,0,0,0,0,6,0,3
6736,153.0,65.0,2,1,0,0,0,6,3,4
6737,176.0,83.0,6,2,0,0,0,7,3,5
6738,170.0,70.0,1,0,0,0,1,5,3,4
6739,170.0,63.0,6,2,0,0,0,0,3,2
6740,167.0,70.0,1,0,0,0,0,0,3,3
6741,157.0,64.0,2,1,0,0,0,7,1,5
6742,171.0,65.0,0,0,0,0,0,7,0,2
6743,161.0,65.0,1,0,0,0,7,7,3,3
6744,157.0,65.0,0,0,0,0,0,7,3,3
6745,155.0,45.0,1,0,0,0,0,7,0,3
6746,161.0,55.0,2,1,0,0,2,7,0,3
6747,161.0,50.0,3,2,0,0,0,5,0,3
6748,174.0,72.0,3,1,0,0,0,7,3,4
6749,158.0,58.0,0,0,0,0,5,0,0,3
6750,158.0,60.0,3,2,0,0,0,7,0,4
6751,167.0,52.0,0,0,0,0,0,7,3,3
6752,168.0,64.0,5,2,20,0,0,6,0,3
6753,158.0,56.0,1,0,0,0,5,0,3,3
6754,164.0,60.0,0,0,0,0,0,6,3,3
6755,173.0,75.0,4,1,0,5,2,7,3,3
6756,172.0,72.0,5,3,5,5,5,5,0,4
6757,158.0,67.0,4,3,0,2,3,7,3,4
6758,155.0,54.0,2,1,0,0,0,7,3,3
6759,174.0,74.0,3,2,0,0,5,7,3,4
6760,174.0,103.0,5,2,20,1,0,7,0,4
6761,151.0,60.0,0,0,0,0,0,7,3,3
6762,168.0,60.0,5,2,3,0,0,7,3,3
6763,172.0,64.0,5,3,0,0,0,7,1,3
6764,166.0,60.0,2,2,0,0,0,4,3,3
6765,160.0,62.0,4,2,0,0,0,6,0,3
6766,171.0,72.0,2,2,10,0,0,1,0,3
6767,179.0,90.0,3,4,20,3,3,3,0,4
6768,180.0,68.0,4,3,10,2,0,7,0,2
6769,157.0,54.0,4,3,0,0,0,7,3,3
6770,160.0,60.0,5,3,0,0,0,7,3,3
6771,153.0,53.0,0,0,0,0,0,7,3,3
6772,168.0,82.0,2,2,0,0,0,7,0,4
6773,152.0,58.0,0,0,0,0,0,7,3,3
6774,158.0,54.0,0,0,0,0,0,3,0,3
6775,160.0,58.0,2,1,0,0,3,4,3,3
6776,179.0,69.0,3,3,20,0,0,7,3,2
6777,180.0,60.0,0,0,0,0,0,2,3,2
6778,160.0,45.0,2,1,0,0,0,7,0,3
6779,165.0,51.0,4,1,0,0,2,7,3,3
6780,177.0,73.0,4,3,0,1,1,7,3,3
6781,160.0,55.0,1,0,0,7,7,7,0,3
6782,173.0,73.0,4,2,0,0,3,7,0,3
6783,163.0,50.0,3,1,0,0,0,7,3,3
6784,172.0,68.0,4,1,0,0,0,7,3,3
6785,170.0,64.0,4,3,0,2,0,7,3,3
6786,155.0,62.0,0,0,0,0,0,7,3,3
6787,165.0,50.0,0,0,0,0,0,7,3,2
6788,153.0,56.0,4,1,0,0,3,7,3,3
6789,158.0,47.0,0,0,0,3,5,7,3,3
6790,168.0,80.0,1,0,0,0,3,7,3,4
6791,159.0,68.0,4,3,0,0,0,7,0,4
6792,170.0,79.0,0,0,0,4,3,7,3,4
6793,153.0,50.0,0,0,0,0,0,1,0,3
6794,153.0,51.0,1,0,0,0,2,7,3,3
6795,180.0,65.0,3,2,0,2,5,7,3,2
6796,161.0,56.0,4,2,0,4,1,7,3,3
6797,184.0,72.0,2,1,0,0,0,7,0,2
6798,169.0,50.0,3,2,0,0,1,7,0,2
6799,180.0,80.0,1,0,0,0,0,7,2,4
6800,161.0,53.0,2,2,0,0,7,7,3,3
6801,162.0,60.0,3,1,0,2,0,2,3,3
6802,170.0,65.0,1,0,0,3,0,7,3,3
6803,158.0,66.0,0,0,0,0,0,7,3,4
6804,168.0,60.0,2,2,0,4,4,7,3,3
6805,161.0,54.0,0,0,0,0,5,7,3,3
6806,178.0,77.0,4,4,0,4,0,7,3,3
6807,168.0,58.0,0,0,0,3,3,7,3,3
6808,175.0,73.0,6,4,1,0,1,7,0,3
6809,150.0,53.0,1,0,0,0,7,7,3,3
6810,164.0,65.0,1,0,0,0,0,7,3,3
6811,167.0,72.0,4,2,0,0,2,7,3,4
6812,160.0,69.0,0,0,0,0,0,0,3,4
6813,157.0,53.0,0,0,0,0,0,3,3,3
6814,168.0,62.0,1,0,10,0,4,7,3,3
6815,170.0,67.0,0,0,0,1,0,7,3,3
6816,173.0,60.0,1,0,0,0,0,5,3,2
6817,178.0,70.0,5,3,0,0,1,7,0,3
6818,162.0,59.0,4,1,0,0,0,7,0,3
6819,175.0,57.0,4,3,0,0,0,3,0,2
6820,153.0,63.0,0,0,0,0,3,7,3,4
6821,161.0,60.0,4,2,0,0,2,5,1,4
6822,159.0,50.0,2,2,0,0,1,7,0,3
6823,156.0,52.0,1,0,0,0,0,3,3,3
6824,164.0,66.0,0,0,0,0,0,7,3,3
6825,148.0,48.0,1,0,0,0,0,7,3,3
6826,165.0,55.0,1,0,0,0,0,7,3,3
6827,174.0,66.0,5,4,0,3,3,7,0,2
6828,165.0,60.0,3,2,0,0,0,7,0,3
6829,164.0,48.0,5,3,0,7,7,7,0,2
6830,150.0,58.0,0,0,0,0,0,5,3,3
6831,170.0,64.0,0,0,20,4,3,7,3,3
6832,168.0,68.0,0,0,20,0,0,7,3,4
6833,165.0,54.0,0,0,0,0,7,7,3,3
6834,173.0,75.0,5,3,0,0,3,7,3,3
6835,173.0,70.0,5,1,0,7,7,7,3,3
6836,163.0,53.0,4,2,0,3,0,7,0,3
6837,156.0,60.0,0,0,0,0,5,2,3,3
6838,174.0,71.0,4,1,0,0,0,7,3,3
6839,155.0,48.0,5,2,0,1,0,7,0,3
6840,175.0,61.0,5,3,0,5,0,7,3,3
6841,168.0,66.0,1,0,0,0,0,5,3,3
6842,161.0,67.0,0,0,0,0,0,3,3,4
6843,171.0,65.0,2,1,0,3,0,6,3,3
6844,166.0,50.0,3,2,0,2,0,7,1,3
6845,176.0,63.0,5,1,0,0,3,7,0,3
6846,167.0,58.0,0,0,0,4,0,7,0,2
6847,165.0,62.0,2,1,0,0,0,5,2,2
6848,172.0,87.0,0,0,0,0,0,3,0,4
6849,159.0,52.0,2,1,0,3,0,6,0,3
6850,160.0,56.0,2,1,0,0,0,7,3,2
6851,157.0,75.0,1,0,0,0,0,7,3,4
6852,173.0,65.0,2,2,5,2,2,2,0,2
6853,176.0,76.0,4,4,0,0,4,5,3,3
6854,165.0,50.0,1,0,0,0,0,7,3,2
6855,162.0,55.0,0,0,0,0,0,3,3,3
6856,159.0,59.0,0,0,0,0,0,7,2,4
6857,174.0,67.0,3,3,0,0,0,2,3,3
6858,155.0,68.0,2,1,0,0,0,6,2,4
6859,160.0,74.0,1,0,0,0,2,3,3,4
6860,174.0,83.0,4,3,0,3,0,7,0,3
6861,181.0,75.0,4,4,0,4,0,7,3,3
6862,164.0,65.0,5,2,0,2,1,7,2,4
6863,164.0,41.0,3,2,0,2,2,7,1,1
6864,173.0,61.0,4,2,0,0,0,7,2,3
6865,180.0,83.0,0,0,0,2,7,7,0,4
6868,168.0,70.0,3,2,0,0,0,7,0,4
6869,170.0,56.0,0,0,0,0,0,5,0,3
6870,176.0,68.0,4,4,10,3,2,7,0,3
6872,178.0,85.0,3,3,0,1,2,7,0,3
6874,188.0,100.0,1,0,0,3,4,7,0,4
6875,170.0,60.0,2,1,0,0,0,5,3,3
6876,174.0,79.0,5,3,0,1,7,7,2,4
6877,159.0,58.0,5,2,0,0,2,7,0,4
6878,166.0,88.0,5,4,0,0,0,7,0,5
6879,168.0,48.0,0,0,0,0,7,5,0,2
6881,170.0,90.0,5,4,0,2,2,7,3,5
6882,153.0,45.0,5,2,0,2,1,7,2,3
6883,152.0,52.0,1,0,0,0,0,7,3,3
6884,158.0,53.0,2,2,0,5,2,1,3,3
6885,156.0,62.0,3,2,0,0,0,7,0,4
6887,177.0,74.0,5,2,0,1,0,7,3,3
6888,156.0,58.0,0,0,0,0,0,7,1,4
6889,155.0,50.0,2,1,0,0,0,3,3,4
6890,165.0,63.0,3,2,0,1,1,7,3,3
6891,162.0,60.0,0,0,0,0,1,3,3,4
6892,180.0,73.0,3,2,0,0,0,7,3,3
6893,162.0,58.0,5,1,0,0,2,5,3,3
6894,175.0,80.0,3,4,0,0,7,7,3,4
6895,167.0,62.0,3,4,0,3,3,7,1,3
6896,158.0,49.0,0,0,0,0,0,2,3,3
6897,166.0,51.0,2,1,0,0,0,3,0,2
6898,173.0,78.0,2,2,0,0,0,0,0,4
6899,163.0,50.0,0,0,0,0,0,7,3,3
6900,166.0,52.0,2,1,0,0,0,3,0,4
6901,176.0,68.0,2,1,0,3,0,7,3,3
6902,173.0,69.0,2,1,0,2,3,7,2,4
6903,158.0,71.0,4,1,0,0,0,7,3,5
6905,178.0,90.0,4,4,0,3,3,7,3,4
6906,155.0,65.0,1,0,0,0,2,3,0,5
6907,160.0,55.0,5,2,0,0,2,5,0,3
6908,172.0,88.0,5,4,0,0,0,7,0,4
6909,170.0,75.0,4,1,0,0,0,4,0,4
6910,164.0,55.0,4,1,0,2,1,2,1,3
6911,160.0,52.0,4,3,0,3,0,3,0,3
6913,159.0,60.0,4,2,0,0,0,4,3,4
6914,169.0,67.0,4,3,0,0,0,0,3,3
6915,178.0,80.0,5,4,10,2,3,5,3,4
6916,182.0,80.0,5,2,0,1,2,5,2,3
6917,163.0,60.0,4,1,0,0,1,2,3,4
6918,157.0,50.0,4,2,0,2,2,7,3,3
6919,167.0,56.0,3,1,0,2,2,1,0,2
6920,167.0,65.0,4,2,0,0,3,7,3,3
6921,170.0,63.0,2,1,0,0,0,7,3,2
6922,160.0,49.0,1,0,0,0,0,7,3,2
6923,153.0,88.0,4,3,0,0,0,4,3,5
6925,164.0,55.0,0,0,0,0,0,7,0,3
6926,189.0,85.0,1,0,20,1,0,0,1,2
6927,167.0,52.0,2,1,0,3,5,7,3,3
6928,154.0,60.0,5,3,0,1,6,6,0,4
6930,176.0,64.0,4,4,0,0,0,1,0,3
6931,168.0,78.0,5,1,0,0,0,6,0,3
6932,164.0,79.0,1,0,0,0,6,6,2,4
6933,156.0,53.0,3,1,0,0,3,4,0,3
6934,153.0,43.0,0,0,0,0,0,0,0,1
6935,147.0,47.0,0,0,0,0,6,6,3,3
6936,164.0,62.0,1,0,0,0,3,4,3,4
6937,167.0,70.0,3,1,0,0,0,2,3,4
6938,164.0,52.5,6,2,15,0,5,6,3,1
6939,157.0,44.0,0,0,0,0,5,6,3,2
6940,168.0,60.0,0,0,0,0,0,0,3,2
6941,155.0,54.0,0,0,0,0,0,3,3,3
6942,150.0,44.5,1,0,0,0,3,6,3,3
6943,165.0,59.0,4,4,0,3,3,5,3,3
6944,167.0,62.0,4,4,10,0,6,6,3,2
6945,150.0,48.0,2,1,0,0,0,6,3,3
6946,157.0,50.0,4,2,0,1,1,5,0,3
6947,178.0,88.0,4,4,0,1,2,6,2,4
6950,153.0,49.0,1,0,0,5,5,6,3,3
6951,163.0,73.0,1,0,0,0,0,1,3,4
6952,151.0,53.0,2,1,0,2,4,6,3,3
6953,158.0,53.0,2,1,0,5,5,6,3,3
6954,168.0,65.0,5,3,10,0,2,6,1,3
6955,153.0,53.0,0,0,0,2,4,5,3,3
6956,166.0,55.0,4,1,0,0,0,5,0,3
6957,145.0,44.0,0,0,0,0,0,0,3,3
6958,160.0,47.0,0,0,0,0,0,3,3,3
6959,153.0,59.0,1,0,0,0,6,0,3,3
6960,175.0,100.0,1,0,0,0,0,0,3,3
6961,158.0,58.0,0,0,0,3,6,6,3,3
6962,158.0,58.0,1,0,0,3,3,6,0,3
6963,173.0,68.0,6,3,15,0,0,4,0,3
6964,164.0,51.0,5,4,0,3,3,6,1,3
6966,168.0,68.0,4,3,0,0,6,6,0,3
6967,170.0,68.0,1,0,0,0,0,3,0,4
6968,177.0,79.0,4,2,0,5,0,5,2,4
6969,173.0,65.0,6,4,0,6,6,6,0,2
6970,145.0,46.0,0,0,0,0,0,0,3,1
6971,156.0,58.0,0,0,0,0,0,6,3,4
6973,152.0,50.0,0,0,0,0,0,4,3,3
6974,150.0,57.0,1,0,0,0,0,6,3,3
6975,163.0,55.0,1,0,0,0,6,7,3,2
6976,172.0,63.0,2,4,0,0,3,4,2,3
6977,180.0,95.0,3,2,0,0,2,5,0,4
6978,182.0,94.0,0,0,20,0,0,7,0,4
6979,159.0,56.0,4,4,0,0,0,7,3,3
6980,162.0,73.0,1,0,0,0,5,5,3,4
6981,163.0,55.0,3,2,0,0,0,7,3,3
6982,155.0,55.0,2,1,0,0,0,5,3,3
6983,170.0,65.0,1,0,10,4,0,7,3,3
6984,167.0,65.0,3,1,0,0,2,4,3,3
6985,155.0,68.0,1,0,0,0,0,7,3,4
6986,150.0,51.0,4,1,0,0,0,5,3,4
6987,167.0,50.0,0,0,0,0,0,7,3,1
6988,169.0,63.0,3,2,0,0,0,7,3,3
6989,150.0,64.0,2,1,0,0,0,7,3,4
6990,159.0,57.0,2,1,0,0,4,4,1,4
6991,152.0,73.0,6,2,0,0,0,3,2,4
6992,165.0,62.0,4,2,0,0,2,6,0,3
6993,169.0,70.0,4,4,20,0,0,7,1,4
